,number,tic,class_end,webpagedate,classification,Accounting,Secondary Market & Trading,Financial Intermediatary,Non-Accounting disclsoure and misrepresentation,Others,settle_date,cret,car,bhar,ceyr,styr,setp_sum,gc_opinion_sum,month,gap,lgap,year,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,optrfr_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,fcf_st,size_st,debtratio_st,m2b_st,gc_opinion,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,optrfr_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,fcf_ce,size_ce,debtratio_ce,m2b_ce,at_log_ce,at_log_st,prc,vol,shrout,vwretd,sprtrn,vt,share turnover,news_st,news_ce,news_winner_st,news_winner_ce
61,103246,STAA,1/6/2004,9/28/2006,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,5/26/2006,-3.1055898999999996,1.16508013,0.14040233,2004,2006,0.0,1.0,5,29.033333333333335,6.769641900000001,2006,9969,12/31/2006,2006,3.8663978274018707,0.7859999999999999,31.76,0.9570000000000001,2.372,0.37637952721306767,0.0,4.17,0.0,0.731,14.363,0.0,179.5822,3851,12,22.735,-8.372,0.0,5.190633042,0.030500314,3.271095587,0.0,2004.0,4.009675893492766,1.705,37.84,0.011000000000000001,2.693,-0.32296388659642056,0.0,4.22,0.0,1.6019999999999999,19.102999999999998,0.0,129.5633,15.883,3.22,0.0,4.864169565,0.001866354,2.492896312,4.009675893,3.8663978269999997,7.52,84635,25007,0.006311,0.005719,35032014,7.244861822245493,1.0,10.0,0,0
62,103263,URI,8/30/2004,5/27/2009,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,1/28/2009,-10.920433500000001,-14.4109875,-14.964473199999999,2004,2009,3.0,0.0,1,53.733333333333334,7.385231,2009,66065,12/31/2009,2009,8.258163361537619,311.0,-19.0,2950.0,462.0,8.031060180240619,5.056245805348308,0.0,0.0,3.0,244.0,0.0,590.1990000000001,7350,12,276.0,-32.0,5.820082930352362,6.380459768,0.760199958,0.167373101,0.0,2004.0,8.493310250952906,649.0,1026.0,3132.0,382.0,8.06054004653864,5.978885764901122,2.9,0.0,-0.162,0.0,0.0,1471.743,0.0,0.0,4.927253685157205,7.294202692000001,0.648709545,0.30146313,8.493310251,8.258163362000001,6.48,858100,59893,0.017713999999999997,0.016669999999999997,122053700,7.619656753705524,2.0,18.0,0,1
63,103285,JAKK,10/19/2004,10/28/2010,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,11/17/2009,0.92050749,-1.3131924,-1.4936303,2004,2009,0.0,0.0,11,61.833333333333336,7.525639999999999,2009,62745,12/31/2009,2009,6.4521956313767985,16.33,372.10900000000004,86.728,22.2,4.674183057275045,3.5846849250960795,0.0,0.0,5.939,352.189,0.0,334.9847,3942,12,325.061,27.128,2.1798523276117487,5.814084858999999,0.168973636,0.528289541,0.0,2004.0,6.546443889033983,5.917000000000001,451.485,98.0,21.518,4.584967478670572,3.983878442528574,2.25,0.0,2.688,229.543,0.0,580.0337,232.602,-3.0589999999999997,4.244157275233275,6.363086205,0.14065061,0.832470341,6.546443889,6.452195631,12.91,270404,27906,0.00124,0.000919,37521154,7.203818440284512,2.0,39.0,0,1
64,103287,AXTI,4/27/2004,2/27/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,5/24/2007,3.24188597,25.42429424,23.14908814,2004,2007,-1.4,0.0,5,37.4,7.0228682000000004,2007,110760,12/31/2007,2007,4.7253680813001955,3.7060000000000004,89.71799999999999,6.25,2.097,1.9021075263969205,1.518418514046932,3.11,0.0,0.483,75.35,0.0,188.2196,3674,12,66.359,8.991,0.0,5.237609366,0.059411911,1.669027773,0.0,2004.0,4.47209583176275,2.1390000000000002,64.485,7.6,4.869,2.0856720914304723,0.0,3.6,-1.4,0.0,45.861000000000004,0.0,36.528,57.335,-11.474,0.0,3.59807909,0.09195796199999999,0.417272104,4.472095832,4.725368081,3.77,259429,29895,-0.011321,-0.009703,20561711,6.5334946936597165,1.0,7.0,0,0
65,103297,MMC,10/14/2004,1/28/2010,BID RIGGING (INSURANCE KICKBACKS ALLEGATIONS),0,0,0,0,1,11/13/2009,-0.39284220000000003,-7.2516723,-7.551485499999999,2004,2009,-489.0,0.0,11,61.86666666666667,7.5261788,2009,7065,12/31/2009,2009,9.638023488650779,305.0,5828.0,3034.0,365.0,8.18646442942209,7.154615356913663,2.42,-160.0,219.0,1228.0,0.0,11695.223999999998,6411,12,1398.0,-170.0,7.1631723908466425,9.366935832000001,0.23420486399999998,0.7625496509999999,0.0,2004.0,9.816676155549164,376.0,5056.0,4691.0,456.0,8.46821300919452,7.647308832356238,2.8,-27.691999999999997,383.0,152.0,0.0,17332.049,-188.0,340.0,7.280697195384741,9.76031261,0.259638981,0.945195452,9.816676156,9.638023489,23.94,3013300,523825,0.0068260000000000005,0.005739,513985700,6.888793063976598,10.0,117.0,1,1
66,103335,TASR,1/6/2005,3/19/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,10/11/2006,20.95237891,17.160498999999998,18.52379803,2005,2006,-17.65,0.0,10,21.433333333333334,6.4661446,2006,143912,12/31/2006,2006,4.78614083071109,1.84,99.329,0.031,2.097,-2.1541650878757723,2.378897775843209,4.72,-17.65,0.22899999999999998,37.813,0.0,471.3634,3480,12,34.872,2.9410000000000003,2.064327903869788,6.1556293460000004,0.0007968560000000001,3.271095587,0.0,2005.0,4.721512183848071,7.812,103.866,0.076,1.712,-0.32296388659642056,0.43889988419440173,3.5,0.0,-0.02,34.872,0.0,431.1016,51.101000000000006,-16.229,2.4595888418037104,6.066343793,0.001059303,3.6003897639999995,4.721512184,4.786140831,9.05,1298537,61922,-0.003594,-0.002564,134271483,7.681743493391538,6.0,19.0,1,1
67,103347,S,11/16/2004,1/27/2011,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,10/14/2010,2.36051825,-0.31760679999999997,-0.4793356,2004,2010,36.0,0.0,10,71.93333333333334,7.6769371,2010,10984,12/31/2010,2010,10.598258414212172,1551.0,14546.0,9125.0,1319.0,9.18563775933581,0.0,2.725,0.0,-0.715,1989.0,0.0,12491.19,4812,12,1808.0,181.0,8.204124932574041,9.432778875,0.390889379,0.241824254,0.0,2004.0,10.539932097726277,2181.0,9991.0,12299.808,1437.0,9.628664250590825,8.001019961323651,0.0,1.4,-0.162,3073.0,0.0,28139.37,2019.0,1054.0,7.472500744737558,10.24492494,0.41635004,0.88692868,10.5399321,10.59825841,4.56,14677300,1373479,-0.003668,-0.0036409999999999997,1620791500,7.737918099931931,0.0,12.0,0,1
68,103365,VECO,2/10/2005,8/22/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,8/16/2007,-1.2126583999999998,6.08525186,6.06633634,2005,2007,0.0,0.0,8,30.566666666666666,6.821107400000001,2007,11124,12/31/2007,2007,6.271619612584022,9.092,273.677,121.035,13.6,4.987605464981565,0.0,4.6,0.0,1.618,174.516,0.0,531.4608,3559,12,248.06,-73.544,4.2703825296644,6.2756294420000005,0.276923455,1.004017879,0.0,2005.0,6.341874909467002,11.675999999999998,248.58700000000002,229.205,29.811,5.4362515526373505,2.5231653619050904,3.8,0.0,3.8,229.65,0.0,520.9398,216.80200000000002,12.847999999999999,2.6358378669882856,6.255634487999999,0.40428979,0.917373648,6.3418749089999995,6.2716196129999995,16.06,852148,31740,0.0018559999999999998,0.003249,63143854,7.595593084220598,4.0,11.0,1,0
69,103379,MOLX,2/14/2005,3/5/2007,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,11/7/2006,-5.1558064,-4.312844,-4.2442134000000005,2005,2006,0.0,0.0,11,21.033333333333335,6.4473057,2006,7506,6/30/2006,2006,7.997804340989759,276.783,2281.869,8.815,212.1,2.495434371674655,5.817402784103417,4.06,0.0,70.092,953.421,0.0,5756.571,3678,6,904.559,48.861999999999995,5.026908825636085,8.658097264,0.004077097,1.935359162,0.0,2006.0,7.997804340989759,276.783,2281.869,8.815,212.1,2.495434371674655,5.817402784103417,4.06,0.0,70.092,953.421,0.0,5756.571,904.559,48.861999999999995,5.026908825636085,8.658097264,0.004077097,1.935359162,7.997804341,7.997804341,33.75,911510,99500,0.001819,0.002218,84778604,6.747640834509556,0.0,13.0,0,1
70,103393,APSG,2/22/2005,8/3/2009,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,4/2/2009,-1.6176469,-14.976927700000001,-16.3289291,2005,2009,0.0,0.0,4,50.0,7.3132205,2009,27997,10/31/2009,2009,5.14166355650266,5.415,139.025,2.5,6.361000000000001,1.3683849405763227,3.12982600803469,0.0,0.0,8.668,87.185,0.0,270.6934,3663,10,82.61399999999999,4.571000000000001,2.358681832345916,5.600986815,0.022976608,1.583002339,0.0,2005.0,4.900247347242918,6.882000000000001,97.932,8.215,3.9939999999999998,2.2663359603189246,2.6967195847598253,3.9,0.0,4.466,63.188,0.0,197.8205,76.65899999999999,-13.470999999999998,3.0420431764172413,5.287360054,0.071797086,1.4727224669999999,4.900247347,5.141663557,21.48,165003,13063,0.017713999999999997,0.016669999999999997,16790518,7.164851770758268,1.0,10.0,0,0
71,103415,NDN,2/3/2004,2/9/2007,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,9/20/2006,0.68787543,-2.2720667000000003,-2.8244019000000002,2004,2006,-6.2,0.0,9,32.0,6.8669332999999995,2006,62922,3/31/2006,2005,6.443666919978011,47.6,501.526,6.874,31.424,1.9384538483788585,2.0087508010570665,4.72,0.0,22.4,201.475,0.0,943.3556,5331,3,187.417,14.058,0.0,6.849443306,0.011051235,1.500466989,0.0,2004.0,6.397269597429244,57.248000000000005,488.284,0.774,28.246,-0.2094872248667242,3.813064177395013,3.9,-6.2,22.028000000000002,187.417,0.0,1123.3947,217.90200000000002,-30.485,3.2085830353827687,7.024110362,0.001351207,1.871688126,6.397269597,6.44366692,12.92,1081800,69573,0.005181,0.005211,79503800,7.041183537163486,1.0,9.0,0,0
72,103429,NOVL,4/22/1997,5/27/2005,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2/24/2005,-5.7921582,2.19919902,1.58410186,1997,2005,40.2,0.0,2,85.16666666666667,7.8458076,2005,11910,10/31/2005,2005,7.923658920627319,30.781,1386.486,600.0,35.3,6.396929655216146,3.7976441689053253,3.8,2.5,20.872,1256.123,0.156,2939.9559999999997,7370,10,842.12,414.00300000000004,0.0,7.9861498939999995,0.217245057,1.06448485,0.0,2000.0,7.555198253900848,64.796,1565.4170000000001,0.0,91.075,0.0,0.0,0.0,0.0,16.498,1148.4260000000002,0.0,17.2469,1225.987,-77.561,0.0,2.847632417,0.0,0.01553389,7.555198254,7.923658921,5.46,14677300,378780,0.0075780000000000005,0.007894,931130719,7.807199391691966,25.0,42.0,1,1
73,103430,MATK,4/27/2005,4/4/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,12/14/2007,15.02529577,20.19621645,19.06839145,2005,2007,0.0,0.0,12,32.03333333333333,6.8679743,2007,29278,10/31/2007,2007,6.391406095072784,12.189,531.727,8.686,26.465999999999998,2.2368725496286643,3.7498334334509336,0.0,0.0,0.53,149.345,0.0,987.8648,2833,10,120.182,29.163,3.2994599244242395,6.895545846,0.01569311,1.6555607140000002,0.0,2006.0,6.393545602429645,10.902000000000001,492.575,45.372,21.671999999999997,3.829554023396705,3.393937760932895,4.7,0.0,0.28,120.182,0.0,762.7403,124.208,-4.026,3.7909621034328764,6.636917606,0.076996787,1.2755430429999999,6.3935456020000005,6.391406095,28.11,682932,32336,-0.013465000000000001,-0.013746000000000001,47004985,7.281827778486534,24.0,19.0,1,1
74,103437,WG,5/16/2005,2/15/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,11/27/2006,20.95237891,21.87710943,23.1901564,2005,2006,0.0,0.0,11,18.666666666666668,6.327936599999999,2006,63495,12/31/2006,2006,6.377158827414357,11.373,97.931,161.577,12.43,5.1129030320438345,0.0,4.56,0.0,0.0,170.825,0.0,485.3709,1623,12,116.713,54.111999999999995,0.0,6.184913341000001,0.282449418,0.825104292,0.0,2005.0,6.212568018874299,38.888000000000005,145.234,135.34,21.586,4.927398602192456,0.0,2.28,0.0,15.887,116.713,0.0,311.182,108.64299999999999,8.07,0.0,5.74037795,0.276603718,0.623634968,6.212568019,6.377158827000001,15.76,122500,21819,-0.014737,-0.013597999999999999,22730900,6.9486993610894,0.0,18.0,0,1
75,103440,BRCD,5/15/2005,1/29/2009,ACCOUNTING (OPTION DATING),1,0,0,0,0,10/24/2008,19.24198341,22.75028133,22.96655344,2005,2008,-167.0,0.0,10,41.93333333333333,7.137278599999999,2008,120774,10/31/2008,2008,8.101267966536142,144.071,1282.24,1181.059,120.178,7.1104226161915,5.258333562314802,2.8,-160.0,9.618,239.7,0.0,1401.9047,3576,10,502.499,-262.79900000000004,6.043698773679969,7.245587091,0.371262711,0.424993725,0.0,2005.0,6.89333277284394,27.267,508.847,0.0,46.203,5.630792339028825,4.160756327741352,3.9,0.0,3.193,309.736,0.0,1003.2654,434.162,-124.426,5.319535657985379,6.911015358999999,0.282934337,1.017839849,6.893332772999999,8.101267967,3.09,14677300,371858,-0.026691000000000003,-0.02939,900504725,7.792198629582386,0.0,0.0,0,0
76,103445,STKR,11/9/2004,8/31/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,8/21/2007,12.06896514,5.70154893,5.18838185,2004,2007,0.0,0.0,8,33.833333333333336,6.922643700000001,2007,30209,12/31/2007,2007,3.8663978274018707,0.986,9.499,15.339,3.245,2.8479280787855967,0.0,0.0,0.0,0.125,2.506,0.0,37.8883,3674,12,1.291,1.215,0.0,3.6346423569999997,0.506845291,1.110079911,0.0,2004.0,4.009675893492766,0.44299999999999995,19.581,5.5520000000000005,2.419,2.0100914635450424,0.0,3.325,0.0,0.0,2.141,0.0,32.2208,-4.41,6.551,0.0,3.472612207,0.22097223,0.953898988,4.009675893,3.8663978269999997,1.1,14981,35897,0.002159,0.001086,13877078,5.957339966683928,0.0,0.0,0,0
77,103454,NEM,4/26/2005,7/12/2010,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,10/20/2006,11.41396573,23.67811678,23.3376288,2005,2006,-49.23,0.0,10,18.066666666666666,6.2952662,2006,7881,12/31/2006,2006,9.65509029374725,1551.0,9337.0,1752.0,636.0,7.555381944240273,7.147559271189454,4.72,-21.538,403.0,903.0,0.0,19202.3631,1040,12,1686.0,-783.0,6.601230118728877,9.862788629,0.12249214800000001,1.230841811,0.0,2005.0,9.546241016698438,1226.0,8376.0,1733.0,644.0,7.564757012905729,6.884486652042782,4.2,-27.691999999999997,296.0,1686.0,0.0,22412.0666,1620.144,65.85600000000001,3.5008617047751005,10.01735478,0.137864494,1.601777201,9.546241017,9.655090293999999,42.46,5907700,420917,-0.00042300000000000004,0.0012,857661900,7.6195295800243,14.0,42.0,1,1
78,103461,LAVA,4/12/2005,3/27/2009,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,6/6/2008,1.26938895,6.90169074,6.44954424,2005,2008,-14.883,0.0,6,38.36666666666667,7.0483866,2008,143668,3/31/2008,2007,5.4983806048181485,7.207999999999999,107.228,48.518,40.16,4.154718172145529,0.0,3.535,-1.633,1.4880000000000002,19.217,0.0,416.0366,7372,3,17.134,2.083,2.463938343351804,6.030773237000001,0.26088843,1.7030020959999999,0.0,2005.0,5.649199564885909,6.485,113.902,105.5,44.99100000000001,4.658710952916121,0.0,4.02,-0.75,0.8590000000000001,76.227,0.0,307.7324,133.33100000000002,-57.104,4.240203820159806,5.729230574,0.37139517899999996,1.08332066,5.649199565,5.498380605,7.0,503781,44007,-0.026691000000000003,-0.02939,69414935,7.363508612732098,8.0,14.0,1,1
79,103474,IBM,4/15/2005,9/10/2008,ACCOUNTING AND INSIDER TRADING,1,1,0,0,0,5/30/2008,-1.54178,-0.9956195,-1.0658999,2005,2008,40.2,0.0,5,38.03333333333333,7.039660499999999,2008,6066,12/31/2008,2008,10.598258414212172,1551.0,13465.0,9125.0,1319.0,9.18563775933581,7.893572073504902,0.0,0.0,718.0,3244.0,0.0,38762.8366,7370,12,3548.1,-783.0,8.23031079913502,10.56521725,0.28880428,1.028982866,0.0,2005.0,10.539932097726277,2181.0,9991.0,12299.808,1437.0,9.628664250590825,8.001019961323651,4.0,1.4,608.0,3073.0,0.0,28139.37,3098.0,1633.0,7.472500744737558,10.24492494,0.17412149600000001,1.223485607,10.5399321,10.59825841,77.3,8652900,1373479,0.003259,0.001516,1047443500,6.636760775300975,25.0,490.0,1,1
80,103475,SRT,5/5/2005,12/29/2009,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,9/3/2009,-1.0588255,-0.6304079,-2.1714392000000005,2005,2009,-0.6,0.0,9,52.733333333333334,7.3664451,2009,64942,12/31/2009,2009,5.004402577676606,14.683,116.71600000000001,0.207,15.977,-1.0412872220488403,1.8725711119644686,1.61,-0.6,0.75,60.433,0.0,111.3248,7389,12,47.568999999999996,12.864,0.0,4.712452055,0.0023680470000000003,0.746805485,0.0,2005.0,5.036394004868625,15.365,128.164,3.0989999999999998,13.364,1.7316555451583497,3.030761522473386,4.08,0.0,9.486,71.97,0.0,263.358,84.595,-12.625,3.08424668708473,5.5735143229999995,0.036708811,1.7110724169999998,5.036394005,5.0044025780000005,7.54,84300,14858,0.010692,0.008535,8599800,6.360955785357842,0.0,4.0,0,0
81,103487,PBH,7/28/2005,12/7/2009,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,7/28/2009,18.04878213,-1.988341,-2.3912551,2005,2009,0.0,0.0,7,48.7,7.2868762,2009,162335,3/31/2009,2008,6.686336489410886,0.5870000000000001,294.385,374.787,11.219000000000001,5.935785332830386,4.407499430646912,3.2,0.0,9.844,69.337,0.0,258.6685,5122,3,47.483999999999995,21.853,4.112593695889964,5.5555473189999995,0.472106277,0.322778429,0.0,2005.0,6.945672258027933,0.519,409.407,494.9,10.777000000000001,6.211864337751129,4.5349730181987935,4.2,0.0,2.852,50.276,0.0,608.9625,37.912,12.364,4.480320993746402,6.411756689,0.480077409,0.586304753,6.945672257999999,6.686336488999999,6.28,361100,49936,-0.0037619999999999997,-0.002606,37449600,6.6200091224770174,0.0,10.0,0,0
82,103490,ATX,4/22/1999,9/9/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,7/20/2005,5.76923054,18.13352894,17.44696594,1999,2005,1.239,0.0,7,76.03333333333333,7.7323694000000005,2005,3612,12/31/2005,2005,4.726440467461948,4.288,67.17699999999999,10.456,6.977,2.3471759763219207,0.7471617688661835,4.34,0.0,0.7190000000000001,50.292,0.0,60.345,3950,12,36.814,13.478,0.0,4.100078094,0.092618674,0.534532699,0.0,2000.0,4.917949667138024,7.917000000000001,86.421,0.0,8.596,0.0,0.0,0.0,0.0,0.195,48.818000000000005,0.0,76.824,59.49100000000001,-10.673,0.0,4.341517091,0.0,0.561899329,4.917949667,4.726440467,4.46,14981,13138,0.005591,0.004759,4540900,5.37427987969135,0.0,0.0,0,0
83,103495,WSTM,4/14/2005,8/12/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,3/13/2008,-16.2162159,5.31257561,2.40814981,2005,2008,0.0,0.0,3,35.46666666666667,6.9697905,2008,127177,5/31/2008,2007,3.8663978274018707,0.5870000000000001,-1.969,19.276,3.602,2.9866410735422106,0.0,3.68,0.0,0.127,-2.798,0.0,37.8883,7372,5,-6.515,3.717,0.0,3.6346423569999997,0.698171698,0.796981012,0.0,2004.0,4.32620996734818,0.44299999999999995,62.93899999999999,0.192,8.535,0.6580380034463774,0.0,3.68,-0.142,0.051,6.718999999999999,0.0,84.5948,-0.35100000000000003,7.07,0.0,4.437872799,0.025523083999999998,1.118135797,4.326209967,3.8663978269999997,1.1,72640,52193,0.007298000000000001,0.0051270000000000005,10219115,5.37427987969135,0.0,0.0,0,0
84,103498,RRGB,8/11/2005,5/29/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,5/24/2007,6.95187009,5.33798879,5.23969412,2005,2007,-1.3530000000000002,0.0,5,21.7,6.4785094,2007,148470,12/31/2007,2007,6.307714032479018,77.798,284.442,141.938,43.659,5.035301890088036,4.0261549394730585,4.5,-1.653,13.227,-48.629,0.0,536.8242,5812,12,-40.879,-7.75,2.7990480659242,6.285670667000001,0.28015503199999997,0.978197814,0.0,2005.0,5.812400678281832,83.825,204.859,55.663000000000004,26.115,4.069436926515916,3.825004355684797,4.0,0.0,13.17,-29.429000000000002,0.0,838.9545,-19.899,-9.53,0.0,6.732156474,0.175000972,2.508677685,5.8124006779999995,6.307714032000001,39.52,486797,16630,-0.011321,-0.009703,32526225,7.578593672729963,19.0,23.0,1,1
85,103504,MTEX,5/8/2005,3/10/2009,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,11/19/2008,-21.4219733,-21.524259100000002,-24.932617899999997,2005,2008,0.0,0.0,11,43.03333333333333,7.163172200000001,2008,112968,12/31/2008,2008,4.820749198183361,5.614,68.729,0.155,12.31,-1.2517634681622845,0.0,2.7,0.0,1.266,32.006,0.0,64.8295,2834,12,25.576999999999998,6.428999999999999,0.0,4.1717607469999995,0.002305373,0.522574119,0.0,2005.0,4.810516298271721,13.114,70.318,0.0,3.905,-0.32296388659642056,3.820126990723609,3.8,0.0,4.913,38.099000000000004,0.0,369.2656,27.58,10.519,3.0430451566046086,5.9115161679999995,0.000187304,3.0071713019999997,4.8105162980000005,4.820749198,2.98,65606,26461,-0.026691000000000003,-0.02939,15517565,6.374055936301953,3.0,8.0,1,0
86,103506,ANF,8/16/2005,9/24/2010,INSIDER TRADING,0,1,0,0,0,6/22/2010,-13.5833318,0.95086115,0.6438937,2005,2010,-10.0,0.0,6,59.03333333333333,7.4792995,2010,63643,1/31/2010,2009,7.945153647231494,175.472,1827.9170000000001,71.21300000000001,238.752,4.265675386021114,4.648028505789992,1.6,0.0,27.1,786.4739999999999,0.0,2775.0784,5651,1,635.028,151.446,0.0,7.928434277999999,0.025236137999999998,0.983419624,0.0,2005.0,7.489813344524331,256.422,995.117,0.0,124.206,0.0,6.311197459724897,4.0,0.0,122.0,455.53,0.0,5824.1291,238.412,217.118,4.374120463102784,8.669764757000001,0.0,3.254216083,7.489813345,7.945153647000001,33.15,3811700,88197,-0.016131,-0.016071000000000002,456216500,8.328843930942492,13.0,38.0,1,1
87,103511,GM,3/16/2005,1/24/2013,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,9/17/2008,-21.4219733,19.97302172,13.88988722,2005,2008,-43.0,0.0,9,42.7,7.155396499999999,2008,5073,12/31/2008,2008,10.598258414212172,1551.0,-45.798,9125.0,1319.0,9.18563775933581,0.0,3.0,-43.0,718.0,0.0,0.0,1953.5456,3711,12,0.0,0.0,0.0,7.577401257000001,0.460652191,0.167373101,0.0,2005.0,10.539932097726277,2181.0,9991.0,12299.808,1437.0,9.628664250590825,0.0,3.8,0.0,305.0,0.0,0.0,10982.3596,0.0,0.0,0.0,9.304045592000001,0.516866984,0.023068404,10.5399321,10.59825841,9.93,14677300,566163,-0.026691000000000003,-0.02939,1620791500,8.328843930942492,25.0,427.0,1,1
88,103539,HELE,10/10/2005,1/28/2008,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,1/16/2008,12.20813912,14.8250601,12.79269224,2005,2008,3.552,0.0,1,27.6,6.7190132,2008,5572,2/29/2008,2007,6.815632314606279,7.709,568.376,212.0,13.669,5.3706380281276624,4.30303753842351,4.6,0.0,24.691999999999997,276.30400000000003,0.0,479.6213,3634,2,238.13099999999997,38.173,2.83433036701254,6.172996834,0.235747423,0.525904585,0.0,2004.0,6.69882153839931,286.263,420.527,260.0,7.757000000000001,5.598421958998375,4.625208079724599,3.7,0.0,4.395,156.312,0.0,845.1122,166.445,-10.133,0.0,6.7394694,0.332738102,1.0414852940000001,6.698821538,6.815632315,16.43,484422,30148,-0.006669,-0.005612,32406325,6.979990312709757,4.0,8.0,1,0
89,103546,SGY,10/6/2005,3/17/2010,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,1/11/2010,-12.3989181,-0.19819029999999999,-0.3767428,2005,2010,8.4,0.0,1,51.93333333333333,7.351158099999999,2010,28564,12/31/2010,2010,7.426007258976252,404.716,430.35699999999997,575.0,282.67,6.354370040797351,5.084919917312926,0.0,0.0,26.525,30.381999999999998,0.156,1064.3029,1311,12,26.136999999999997,4.245,2.169167979553694,6.97007531,0.34244739700000004,0.63385697,0.0,2005.0,7.668709227886729,494.125,944.123,563.0,241.426,6.333279628139691,5.448748279469746,3.84,0.0,0.0,16.506,0.0,1236.7769,-28.598000000000003,45.104,0.0,7.120264,0.263045147,0.577847534,7.668709227999999,7.4260072589999995,19.05,674300,48244,0.0011220000000000002,0.0017469999999999999,157551300,8.091234930856265,16.0,6.0,1,0
90,103551,FARO,11/3/2005,2/27/2008,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,6/2/2008,-2.6127466,-8.3827962,-8.671175999999999,2005,2008,-2.65,0.0,6,31.4,6.8480053,2008,65421,12/31/2008,2008,5.5580396826027485,9.705,212.308,0.281,4.505,-0.9996723408132061,2.941117680280768,2.24,0.0,6.849,163.23,0.0,281.32599999999996,3829,12,154.946,8.283999999999999,0.0,5.639514139,0.0014191289999999999,1.084885506,0.0,2005.0,4.809318464008153,3.937,98.86,0.177,3.4530000000000003,-0.32296388659642056,2.3249334966578075,3.89,0.0,0.866,64.619,0.0,288.82,65.687,-1.068,2.29696935420841,5.6658036570000005,0.002772161,2.3548692190000002,4.8093184639999995,5.558039683,28.06,144881,16678,-0.008999,-0.010504000000000001,25916554,7.348546708344041,5.0,10.0,1,0
91,103554,NAFC,10/20/2005,7/14/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,3/11/2008,-0.7831296,-3.219548,-3.0160882,2005,2008,0.0,0.0,3,29.1,6.7719355,2008,7691,12/31/2008,2008,6.86166107743746,31.955,336.05,271.693,38.429,5.61940399219221,4.385233985620366,0.0,0.0,0.8,170.222,0.0,575.3551,5141,12,195.577,-25.355,4.712103464206234,6.354987415,0.28873179,0.6024963560000001,0.0,2005.0,6.982328285847597,24.638,322.578,407.659,43.721000000000004,6.022674897414274,4.461357550622243,0.0,0.0,23.8,186.34799999999998,0.0,339.0369,120.425,65.923,2.7703988261667454,5.826108951,0.383025624,0.31467361,6.982328286,6.861661077000001,34.12,171255,13063,0.017713999999999997,0.016669999999999997,29063144,7.717907973895992,12.0,5.0,1,0
